,Date,Close.Last,Volume,Open,High,Low
984,5/8/2019,9.2111,1749310,9.3746,9.4092,9.1608
983,5/9/2019,8.5698,5898098,8.6704,8.7396,8.1863
982,5/10/2019,8.6893,2255217,8.5384,8.7584,8.3529
981,5/13/2019,8.356,2335570,8.5069,8.6453,8.2083
980,5/14/2019,8.4881,1569442,8.4189,8.5824,8.4016
979,5/15/2019,8.5384,1630427,8.3938,8.6264,8.3715
978,5/16/2019,8.4252,1793224,8.5321,8.595,8.3812
977,5/17/2019,8.2554,1992406,8.3749,8.5195,8.2429
976,5/20/2019,8.1737,2032129,8.2932,8.312,8.1108
975,5/21/2019,8.3057,1752499,8.2303,8.3812,8.1926
974,5/22/2019,8.1988,983201,8.2994,8.3812,8.1926
973,5/23/2019,8.1423,2114684,8.1611,8.1737,7.9694
972,5/24/2019,7.9788,1118044,8.1737,8.2114,7.9536
971,5/28/2019,7.8593,1395521,7.9788,8.0542,7.8279
970,5/29/2019,7.5827,1886607,7.8342,7.8719,7.5512
969,5/30/2019,7.5512,1622199,7.5827,7.7902,7.4884
968,5/31/2019,7.5324,1439589,7.4695,7.633,7.3626
967,6/3/2019,7.4821,1632358,7.5072,7.5638,7.3941
966,6/4/2019,7.4066,2012526,7.5512,7.5952,7.3846
965,6/5/2019,7.0294,3452695,7.4506,7.464,6.9979
964,6/6/2019,6.9728,4026234,7.0294,7.042,6.7276
963,6/7/2019,6.759,2437485,6.9162,7.0503,6.7402
962,6/10/2019,6.8785,2266040,6.7967,6.9225,6.7842
961,6/11/2019,6.9414,1514366,6.9162,7.0294,6.8942
960,6/12/2019,6.7213,1665095,6.9476,7.0105,6.6961
959,6/13/2019,6.8848,3184450,6.759,6.8973,6.6836
958,6/14/2019,6.8911,1510199,6.8722,6.9266,6.8093
957,6/17/2019,7.0294,1238689,6.9036,7.1048,6.8408
956,6/18/2019,7.174,1867113,7.086,7.1803,7.0357
955,6/19/2019,7.2494,1528690,7.2306,7.3438,7.13
954,6/20/2019,6.8722,2733160,7.2809,7.2872,6.8408
953,6/21/2019,6.6647,3039946,6.8408,6.8408,6.4824
952,6/24/2019,6.2937,2908984,6.6899,6.7028,6.2686
951,6/25/2019,5.9605,3662950,6.2937,6.3063,5.9228
950,6/26/2019,5.9416,2925346,5.9919,6.0988,5.8536
949,6/27/2019,5.9668,2029499,5.9416,5.9982,5.8788
948,6/28/2019,5.8662,2543829,5.9479,5.9856,5.8378
947,7/1/2019,5.8285,2926329,6.1931,6.2246,5.753
946,7/2/2019,5.7907,2061652,5.8033,5.8473,5.6839
945,7/3/2019,5.7216,1957917,5.8033,5.8536,5.6587
944,7/5/2019,5.9102,3135994,5.6776,5.9794,5.6744
943,7/8/2019,5.5707,4470694,5.8725,5.8913,5.533
942,7/9/2019,5.6021,3588357,5.5518,5.7687,5.489
941,7/10/2019,5.797,2153630,5.6713,5.8599,5.6273
940,7/11/2019,5.9416,2505450,5.797,6.0045,5.7404
939,7/12/2019,5.9479,1841591,6.0045,6.0422,5.8536
938,7/15/2019,5.9668,2266464,5.9039,5.9919,5.6964
937,7/16/2019,6.1491,2189561,5.9039,6.1743,5.8599
936,7/17/2019,6.168,1753319,6.1491,6.2497,6.0611
935,7/18/2019,6.0485,2066858,6.0485,6.2246,5.9668
934,7/19/2019,6.627,11042840,6.256,6.9414,6.2434
933,7/22/2019,6.5452,5519681,6.6899,6.8533,6.3315
932,7/23/2019,6.4761,2987154,6.4509,6.6207,6.4006
931,7/24/2019,6.7779,2661289,6.4949,6.847,6.4949
930,7/25/2019,6.8785,2211448,6.7967,6.9288,6.7087
929,7/26/2019,7.0734,2339898,6.9162,7.1048,6.8848
928,7/29/2019,7.1991,2746704,7.1048,7.1991,6.8722
927,7/30/2019,7.3815,2778123,7.13,7.3815,6.9979
926,7/31/2019,7.4381,2818680,7.3878,7.5292,7.2589
925,8/1/2019,7.0797,4601895,7.3563,7.4318,6.9414
924,8/2/2019,7.306,2870064,7.042,7.3186,6.9665
923,8/5/2019,6.9791,2861233,7.1866,7.2179,6.847
922,8/6/2019,7.1174,1790511,7.0168,7.174,6.9162
921,8/7/2019,7.1363,3239720,6.9791,7.1991,6.8659
920,8/8/2019,7.5512,8409042,7.6393,7.853,7.1991
919,8/9/2019,7.6581,3556933,7.5261,7.7713,7.4192
918,8/12/2019,7.3941,2489437,7.6204,7.7964,7.2935
917,8/13/2019,7.3375,3046349,7.3689,7.7084,7.262
916,8/14/2019,6.759,3809621,7.218,7.2306,6.7527
915,8/15/2019,6.8156,2097969,6.7276,6.8282,6.5767
914,8/16/2019,7.0105,1882303,6.8848,7.1048,6.8533
913,8/19/2019,7.1614,1562287,7.1677,7.3175,7.0671
912,8/20/2019,7.13,1253555,7.1551,7.2526,7.0797
911,8/21/2019,7.174,1658778,7.1677,7.2746,7.0608
910,8/22/2019,7.2369,2147743,7.1929,7.2935,7.0608
909,8/23/2019,6.9225,3099352,7.1803,7.2117,6.8345
908,8/26/2019,7.1111,1420856,6.9917,7.1551,6.9332
907,8/27/2019,6.8282,2628506,7.1488,7.1488,6.7527
906,8/28/2019,7.0734,1529186,6.7967,7.1111,6.671
905,8/29/2019,7.1048,1437714,7.1426,7.2306,7.0671
904,8/30/2019,6.9854,1833130,7.1237,7.1614,6.9162
903,9/3/2019,7.1677,2483117,7.0357,7.2118,6.8973
902,9/4/2019,7.3626,1983672,7.2494,7.4192,7.1866
901,9/5/2019,7.5575,2390642,7.4884,7.5827,7.4192
900,9/6/2019,7.2432,1692728,7.4318,7.5261,7.2306
899,9/9/2019,7.3438,1895802,7.2746,7.3941,7.1426
898,9/10/2019,7.3249,1936383,7.3249,7.4123,7.2117
897,9/11/2019,7.3815,1436314,7.3312,7.4632,7.2117
896,9/12/2019,7.3563,1697535,7.3815,7.4632,7.2432
895,9/13/2019,7.5198,1654459,7.4192,7.5324,7.3375
894,9/16/2019,7.4884,1572195,7.4506,7.6267,7.4318
893,9/17/2019,7.2243,2103539,7.4758,7.4821,7.1174
892,9/18/2019,7.0231,1940112,7.218,7.257,6.9665
891,9/19/2019,6.7716,2772347,7.0231,7.0608,6.7527
890,9/20/2019,6.8219,2312967,6.7653,7.0105,6.6773
889,9/23/2019,6.7402,2257196,6.7905,6.8659,6.5641
888,9/24/2019,6.7339,1564404,6.7905,6.8596,6.6773
887,9/25/2019,6.7967,1883282,6.7339,7.0011,6.6521
886,9/26/2019,6.803,1938431,6.7967,6.8848,6.5987
885,9/27/2019,6.7779,956025,6.8345,6.9476,6.7119
884,9/30/2019,6.7276,1297661,6.803,6.8973,6.6961
883,10/1/2019,6.6773,1288447,6.759,6.8848,6.6647
882,10/2/2019,6.4258,2200298,6.627,6.6333,6.2246
881,10/3/2019,6.2434,2782335,6.3755,6.4006,6.168
880,10/4/2019,6.1743,2522242,6.256,6.3126,6.0674
879,10/7/2019,6.1491,1493268,6.1114,6.2592,6.0737
878,10/8/2019,6.1806,2391862,6.0988,6.234,5.9291
877,10/9/2019,5.9039,4620182,6.2057,6.2057,5.6901
876,10/10/2019,5.7593,2113604,5.8851,5.9228,5.7342
875,10/11/2019,5.797,2175479,5.8348,5.9731,5.7777
874,10/14/2019,5.6273,2677734,5.7719,5.8159,5.5204
873,10/15/2019,5.7656,4101028,5.6901,5.9652,5.6398
872,10/16/2019,5.8725,2324457,5.797,6.0045,5.797
871,10/17/2019,5.8725,1679781,5.8913,5.9102,5.753
870,10/18/2019,5.8851,1764024,5.8599,5.9416,5.7845
869,10/21/2019,5.797,1805071,5.9291,5.9982,5.7719
868,10/22/2019,6.1366,2212375,5.7907,6.2309,5.7782
867,10/23/2019,6.2057,2830662,6.1743,6.3755,6.1144
866,10/24/2019,6.036,2547463,6.2246,6.2434,5.8662
865,10/25/2019,6.1114,1571287,6.0234,6.168,5.8976
864,10/28/2019,6.2309,1195628,6.1491,6.3252,6.1303
863,10/29/2019,6.168,1227739,6.2246,6.2623,6.124
862,10/30/2019,5.9102,2827215,6.1491,6.1554,5.7907
861,10/31/2019,5.8913,1899839,5.9668,5.9982,5.7845
860,11/1/2019,6.0485,2177702,5.9416,6.1837,5.8662
859,11/4/2019,6.1303,2052770,6.124,6.1617,5.9642
858,11/5/2019,6.1491,2294929,6.1554,6.3409,6.1366
857,11/6/2019,6.0925,1781966,6.1554,6.1994,6.0108
856,11/7/2019,5.8096,5606558,6.2497,6.5075,5.7342
855,11/8/2019,6.0485,2389491,5.8913,6.1177,5.8128
854,11/11/2019,5.9982,1642884,6.0045,6.08,5.8284
853,11/12/2019,5.8348,2388277,5.9982,6.0485,5.8348
852,11/13/2019,5.533,6800700,5.8159,5.8348,5.3667
851,11/14/2019,5.5833,3249350,5.5141,5.665,5.4512
850,11/15/2019,5.5078,3231823,5.6461,5.6524,5.4732
849,11/18/2019,5.3255,7458444,5.5078,5.5267,5.1683
848,11/19/2019,5.3255,5936068,5.4387,5.6901,5.2815
847,11/20/2019,5.1117,4162610,5.3381,5.3381,5.0991
846,11/21/2019,4.9922,4415548,5.1117,5.2375,4.9482
845,11/22/2019,5.0048,5713837,5.0048,5.0677,4.6967
844,11/25/2019,5.2689,3561477,5.0803,5.3129,5.0614
843,11/26/2019,4.9671,4779194,5.2815,5.2815,4.9671
842,11/27/2019,5.3003,5746783,5.03,5.4387,5.03
841,11/29/2019,5.1431,2408192,5.1934,5.2815,5.0803
840,12/2/2019,5.4512,4170878,5.1809,5.4764,5.1683
839,12/3/2019,5.1997,3675372,5.3884,5.3963,5.162
838,12/4/2019,4.986,4295897,5.2186,5.2312,4.9545
837,12/5/2019,4.9482,2749598,4.9985,5.0425,4.8854
836,12/6/2019,5.0614,1586070,4.9545,5.1243,4.9545
835,12/9/2019,5.1746,1905592,5.0488,5.1997,4.9294
834,12/10/2019,5.0928,2442648,5.1494,5.2878,5.0866
833,12/11/2019,5.1306,1698027,5.0677,5.1431,5.0363
832,12/12/2019,5.2186,2407895,5.1872,5.3066,5.1431
831,12/13/2019,5.1683,1382531,5.2186,5.2878,5.1494
830,12/16/2019,5.25,4789863,5.3129,5.5204,5.25
829,12/17/2019,5.1054,3586739,5.25,5.2815,5.0803
828,12/18/2019,5.0048,4395030,4.8916,5.1117,4.8162
827,12/19/2019,4.9042,5492239,5.0048,5.0292,4.8288
826,12/20/2019,4.8602,4226703,4.9168,5.0048,4.8539
825,12/23/2019,4.6024,6558206,4.8602,4.8728,4.5961
824,12/24/2019,4.7219,3618225,4.6967,4.8225,4.6716
823,12/26/2019,4.615,3305908,4.747,4.7533,4.6024
822,12/27/2019,4.5898,3911566,4.5898,4.6527,4.527
821,12/30/2019,4.5521,3371853,4.5961,4.6653,4.5458
820,12/31/2019,4.5521,3279469,4.5521,4.5867,4.4955
819,1/2/2020,4.6904,4529669,4.5898,4.7533,4.5458
818,1/3/2020,4.6024,2218009,4.6842,4.7785,4.593
817,1/6/2020,4.4767,2903692,4.5584,4.5898,4.4704
816,1/7/2020,4.483,3235643,4.4704,4.527,4.4012
815,1/8/2020,4.1623,6570313,4.4704,4.4955,4.156
814,1/9/2020,4.0617,6795629,4.1874,4.2,3.9925
813,1/10/2020,4.068,5204132,4.0491,4.1937,4.0302
812,1/13/2020,4.1246,2840505,4.0868,4.1717,4.0365
811,1/14/2020,4.3069,2713281,4.1183,4.3761,4.0554
810,1/15/2020,4.4704,4660332,4.3069,4.6119,4.2755
809,1/16/2020,4.6087,3350360,4.5207,4.6779,4.5207
808,1/17/2020,4.5773,2016869,4.6276,4.641,4.483
807,1/21/2020,4.5144,1831353,4.5647,4.6024,4.4955
806,1/22/2020,4.3824,2717020,4.5333,4.5396,4.3572
805,1/23/2020,4.2755,2029426,4.3572,4.4012,4.2008
804,1/24/2020,4.2377,2282773,4.2503,4.2755,4.1497
803,1/27/2020,3.9988,3163859,4.0931,4.1089,3.9297
802,1/28/2020,4.2692,2094738,3.9925,4.2755,3.9548
801,1/29/2020,4.2566,1438201,4.3132,4.3321,4.2063
800,1/30/2020,4.3006,1640585,4.1623,4.3258,4.0617
799,1/31/2020,4.0994,1883250,4.2818,4.3195,4.0868
798,2/3/2020,4.0554,1413558,4.0868,4.1434,4.0303
797,2/4/2020,4.1812,2004517,4.0617,4.2063,4.0145
796,2/5/2020,4.4012,2167202,4.2252,4.461,4.2063
795,2/6/2020,4.244,2713416,4.4201,4.483,4.2315
794,2/7/2020,4.1183,2063102,4.2126,4.244,4.112
793,2/10/2020,4.2692,1360325,4.1183,4.2943,4.068
792,2/11/2020,4.3635,1568457,4.2755,4.3886,4.178
791,2/12/2020,4.3132,1922115,4.3572,4.4514,4.288
790,2/13/2020,4.4012,1553432,4.244,4.4515,4.2252
789,2/14/2020,4.4641,1706158,4.4075,4.5207,4.3258
788,2/18/2020,4.4264,2143451,4.4578,4.5584,4.4201
787,2/19/2020,4.5961,2308485,4.4641,4.6779,4.4389
786,2/20/2020,4.8791,3649063,4.6024,4.8916,4.5333
785,2/21/2020,4.6904,3035195,4.8413,4.8728,4.6087
784,2/24/2020,4.4327,3210933,4.4892,4.4892,4.3006
783,2/25/2020,4.1183,4180967,4.4012,4.5749,4.0743
782,2/26/2020,3.7285,7181255,4.1309,4.1623,3.6907
781,2/27/2020,3.8291,6293973,3.5901,3.8982,3.2192
780,2/28/2020,3.9359,7556372,4.0931,4.1812,3.7599
779,3/2/2020,3.8416,4585413,3.9674,3.9737,3.5398
778,3/3/2020,3.653,3842979,3.8353,3.8542,3.5461
777,3/4/2020,3.6593,4483701,3.6845,3.7096,3.4162
776,3/5/2020,3.0934,5853094,3.521,3.5273,2.9865
775,3/6/2020,2.8482,4599926,2.9048,2.974,2.7476
774,3/9/2020,2.4207,3404003,2.4835,2.5589,2.3138
773,3/10/2020,2.6407,3686953,2.6219,2.6973,2.3641
772,3/11/2020,2.2886,4080272,2.5024,2.559,2.2383
771,3/12/2020,1.8297,8058027,1.685,1.9805,1.6662
770,3/13/2020,2.0246,6158287,1.9743,2.0579,1.7605
769,3/16/2020,1.6347,8497882,1.6599,1.8234,1.6347
768,3/17/2020,1.5593,7685679,1.6473,1.7291,1.2261
767,3/18/2020,1.553,7753495,1.4335,1.8862,1.3267
766,3/19/2020,2.1189,8614592,1.6599,2.1817,1.4964
765,3/20/2020,2.0057,5753982,2.1377,2.2635,1.8988
764,3/23/2020,1.9805,6481282,2.0308,2.1377,1.7039
763,3/24/2020,2.2383,5168287,2.2006,2.2383,2.0546
762,3/25/2020,2.1755,8112920,2.4647,2.5024,2.0434
761,3/26/2020,2.3264,5104322,2.1755,2.4835,2.1629
760,3/27/2020,2.2635,3431371,2.2446,2.3578,2.0749
759,3/30/2020,1.9114,4219670,2.1692,2.2006,1.9114
758,3/31/2020,1.9868,3640469,1.9805,2.0686,1.9365
757,4/1/2020,1.6473,5898611,1.8862,1.9114,1.5719
756,4/2/2020,1.4084,8808060,1.7228,1.7479,1.3707
755,4/3/2020,1.4273,7493379,1.4587,1.4713,1.2575
754,4/6/2020,1.8108,6912015,1.5719,1.8674,1.509
753,4/7/2020,1.9743,8977051,1.9931,2.3452,1.9177
752,4/8/2020,2.0749,7997628,1.9177,2.0874,1.7605
751,4/9/2020,1.6347,13981180,2.0749,2.0749,1.6222
750,4/13/2020,1.3078,19784090,1.4713,1.4838,1.2261
749,4/14/2020,1.3707,11747930,1.3895,1.487,1.3455
748,4/15/2020,1.5153,11378000,1.3518,1.5467,1.2701
747,4/16/2020,1.5341,6290822,1.4776,1.5656,1.3518
746,4/17/2020,2.012,26799890,2.4207,2.4207,1.9177
745,4/20/2020,1.9994,10787230,2.0246,2.1629,1.924
744,4/21/2020,2.0434,5788407,2.012,2.1252,1.9805
743,4/22/2020,1.9994,4572152,2.1314,2.1314,1.9868
742,4/23/2020,1.9554,4318845,2.012,2.0403,1.9365
741,4/24/2020,1.9177,3652454,1.9743,2.012,1.8988
740,4/27/2020,2.1126,5667215,2.0057,2.1377,1.924
739,4/28/2020,2.603,21601090,2.4018,2.9865,2.2006
738,4/29/2020,3.2632,27162380,2.8545,3.477,2.8105
737,4/30/2020,3.0934,11235640,3.15,3.2003,2.8294
736,5/1/2020,2.8734,6746774,2.9048,2.9551,2.7036
735,5/4/2020,2.7036,5601427,2.5841,3.0054,2.515
734,5/5/2020,2.4458,7504517,2.9362,2.9488,2.3955
733,5/6/2020,2.4647,3105656,2.5653,2.5779,2.4081
732,5/7/2020,2.5087,4110313,2.5213,2.6282,2.4835
731,5/8/2020,2.5779,3607855,2.603,2.6533,2.5411
730,5/11/2020,3.3449,106553300,4.024,4.0303,3.0746
729,5/12/2020,3.2192,19681890,3.6279,3.6719,3.0871
728,5/13/2020,2.8922,10433360,3.1563,3.1626,2.8356
727,5/14/2020,2.8608,5920537,2.6722,2.9237,2.5653
726,5/15/2020,2.8419,3483157,2.8105,2.9048,2.7916
725,5/18/2020,2.9677,6073843,3.018,3.0997,2.9111
724,5/19/2020,2.8671,4929792,3.0306,3.1312,2.8294
723,5/20/2020,2.93,3489476,2.9488,2.9865,2.8859
722,5/21/2020,2.9111,4555029,2.9425,3.0085,2.8608
721,5/22/2020,2.8797,2408834,2.93,2.9425,2.8671
720,5/26/2020,3.2129,8864112,3.018,3.2286,2.9551
719,5/27/2020,3.521,7862371,3.4455,3.5524,3.2129
718,5/28/2020,3.1877,6604395,3.5524,3.5681,3.1563
717,5/29/2020,3.2255,5158931,3.1437,3.3827,3.0369
716,6/1/2020,3.3386,3913113,3.1626,3.3764,3.1563
715,6/2/2020,3.5147,6877826,3.3638,3.5524,3.3512
714,6/3/2020,3.4267,15353690,3.3135,3.7662,3.2003
713,6/4/2020,3.3827,8572557,3.2506,3.3952,3.1437
712,6/5/2020,3.7159,9240931,3.6342,3.8668,3.5461
711,6/8/2020,4.0554,8587142,3.9422,4.3006,3.8794
710,6/9/2020,3.7662,7394309,3.8353,3.8912,3.4958
709,6/10/2020,3.9548,15322630,4.5898,4.6213,3.9485
708,6/11/2020,3.2506,9179401,3.477,3.5524,3.1437
707,6/12/2020,3.7033,7352885,3.5776,3.7285,3.2821
706,6/15/2020,3.6467,5541446,3.4078,3.7285,3.3324
705,6/16/2020,3.4958,5911939,3.785,3.8102,3.4581
704,6/17/2020,3.4078,3030810,3.4015,3.5411,3.3386
703,6/18/2020,3.5398,5619724,3.3638,3.5964,3.3575
702,6/19/2020,3.4707,13137390,3.8982,3.9297,3.433
701,6/22/2020,3.3512,4412845,3.4455,3.4455,3.2758
700,6/23/2020,3.2066,5699306,3.3764,3.3952,3.1689
699,6/24/2020,3.0117,8104133,3.1374,3.2192,2.8356
698,6/25/2020,2.6847,8251419,2.8734,2.8859,2.6219
697,6/26/2020,2.6282,5601002,2.6785,2.9472,2.6093
696,6/29/2020,2.7791,9321558,2.4584,2.7916,2.3578
695,6/30/2020,2.6973,3653414,2.7288,2.7413,2.647
694,7/1/2020,2.8734,4914525,2.6785,2.8922,2.6785
693,7/2/2020,2.8482,3908373,2.9488,2.9488,2.8105
692,7/6/2020,2.691,5489739,2.9048,2.9174,2.5967
691,7/7/2020,2.5967,2667634,2.6282,2.6973,2.5653
690,7/8/2020,2.7853,5586820,2.8231,2.8419,2.6407
689,7/9/2020,2.8734,4225655,2.8168,2.8891,2.6282
688,7/10/2020,2.8922,3306121,2.7602,2.8922,2.7539
687,7/13/2020,2.6785,4464782,2.9928,3.028,2.6722
686,7/14/2020,2.6533,3291433,2.6722,2.6847,2.5779
685,7/15/2020,2.8294,4830736,2.7476,2.8797,2.6565
684,7/16/2020,2.7539,1997485,2.7225,2.8168,2.7099
683,7/17/2020,2.6847,2105464,2.7413,2.7476,2.6407
682,7/20/2020,2.6093,2393094,2.647,2.6596,2.5559
681,7/21/2020,2.6093,1932022,2.6093,2.6627,2.5653
680,7/22/2020,2.5338,2798769,2.5779,2.6223,2.515
679,7/23/2020,2.5527,3614295,2.5653,2.625,2.515
678,7/24/2020,2.515,3282351,2.515,2.6282,2.4898
677,7/27/2020,2.4332,2980499,2.5213,2.5338,2.3955
676,7/28/2020,2.6093,6226584,2.4207,2.6722,2.4144
675,7/29/2020,2.6156,5489414,2.559,2.6407,2.4835
674,7/30/2020,2.5904,3699061,2.5904,2.7288,2.5527
673,7/31/2020,2.5401,2592848,2.5653,2.6093,2.4835
672,8/3/2020,2.5841,4048779,2.5464,2.6376,2.427
671,8/4/2020,2.5779,3267795,2.559,2.6659,2.5527
670,8/5/2020,2.6093,1702312,2.5653,2.6219,2.559
669,8/6/2020,2.603,3742639,2.5841,2.6659,2.5087
668,8/7/2020,2.9865,24917440,2.603,3.3072,2.5716
667,8/10/2020,2.8105,5048156,2.9237,2.9803,2.735
666,8/11/2020,2.8671,5794835,2.9551,3.0494,2.8545
665,8/12/2020,2.9174,2466462,2.9048,2.9928,2.8671
664,8/13/2020,3.3386,23259220,3.2066,3.6279,3.0306
663,8/14/2020,3.4833,12055840,3.4958,3.5398,3.1752
662,8/17/2020,3.521,7159171,3.5964,3.6782,3.4122
661,8/18/2020,3.3638,5790682,3.5021,3.5021,3.2255
660,8/19/2020,3.3889,5728301,3.3575,3.4392,3.2569
659,8/20/2020,3.5776,13728400,3.5021,3.6342,3.3324
658,8/21/2020,3.2632,8216874,3.5713,3.573,3.2569
657,8/24/2020,3.4015,8498191,3.3638,3.4267,3.1046
656,8/25/2020,3.4833,5296893,3.433,3.5084,3.2758
655,8/26/2020,3.521,4419399,3.4267,3.565,3.3512
654,8/27/2020,4.0994,31921160,3.653,4.4641,3.5839
653,8/28/2020,3.9611,9903997,4.0806,4.112,3.8416
652,8/31/2020,3.697,9820238,3.98,4.0554,3.6216
651,9/1/2020,3.8165,9709376,3.6404,3.8856,3.6404
650,9/2/2020,4.4264,43056240,4.4075,4.8476,4.0617
649,9/3/2020,4.1497,10626610,4.3635,4.4892,4.0743
648,9/4/2020,4.4138,9328807,4.2503,4.4138,3.9171
647,9/8/2020,4.0365,6667449,4.2503,4.368,4.0051
646,9/9/2020,3.9359,5578212,4.112,4.112,3.8418
645,9/10/2020,3.7348,5881820,3.9485,3.9988,3.697
644,9/11/2020,3.6404,4863006,3.8102,3.8137,3.521
643,9/14/2020,3.4833,4638082,3.6719,3.6909,3.4644
642,9/15/2020,3.4707,5099315,3.521,3.6907,3.4707
641,9/16/2020,3.6216,4390816,3.4707,3.6939,3.4078
640,9/17/2020,3.5964,2619665,3.565,3.6404,3.5084
639,9/18/2020,3.565,2428464,3.5901,3.609,3.5021
638,9/21/2020,3.3449,4563153,3.4078,3.4455,3.15
637,9/22/2020,3.2758,2090061,3.2821,3.3449,3.2318
636,9/23/2020,3.0054,4285151,3.2821,3.3261,2.9803
635,9/24/2020,2.8985,4569670,2.9488,3.0809,2.7396
634,9/25/2020,3.0683,2375454,2.9174,3.0997,2.832
633,9/28/2020,3.0871,4676540,3.1689,3.1689,2.8985
632,9/29/2020,3.0557,2521765,3.0683,3.106,2.9865
631,9/30/2020,2.9614,2515422,3.018,3.1123,2.9551
630,10/1/2020,2.9237,3223808,3.0054,3.018,2.9111
629,10/2/2020,2.9237,3575994,2.8168,2.93,2.7791
628,10/5/2020,2.5967,9468797,2.7036,2.7413,2.5464
627,10/6/2020,2.5527,8404181,2.6785,2.6847,2.5464
626,10/7/2020,2.5401,6917700,2.5653,2.5841,2.4773
625,10/8/2020,2.603,7868481,2.5967,2.6313,2.5276
624,10/9/2020,2.5464,5021406,2.6219,2.6282,2.5401
623,10/12/2020,2.5653,3245671,2.5338,2.5716,2.515
622,10/13/2020,2.2258,10164740,2.4521,2.4584,2.2132
621,10/14/2020,1.8611,31761270,1.9428,2.012,1.6725
620,10/15/2020,1.7479,9808591,1.7856,1.8611,1.7353
619,10/16/2020,1.9114,18565810,1.8045,2.0686,1.7605
618,10/19/2020,2.2258,40385070,2.0811,2.4395,2.0308
617,10/20/2020,1.9428,15978780,2.0749,2.0811,1.9177
616,10/21/2020,1.8862,7277305,1.9491,1.9679,1.8737
615,10/22/2020,1.9617,12339600,1.8611,1.9805,1.7856
614,10/23/2020,1.8674,6634962,1.968,1.9805,1.8548
613,10/26/2020,1.7291,10458790,1.8359,1.8422,1.685
612,10/27/2020,1.7542,11251270,1.8108,1.8234,1.641
611,10/28/2020,1.641,8141103,1.6913,1.7228,1.6222
610,10/29/2020,1.5844,9019304,1.6662,1.685,1.5593
609,10/30/2020,1.4838,11013230,1.5593,1.5656,1.4335
608,11/2/2020,1.3518,11180070,1.4461,1.4587,1.3267
607,11/3/2020,1.4713,15441930,1.4713,1.6285,1.4461
606,11/4/2020,1.4524,7609136,1.509,1.5278,1.4085
605,11/5/2020,1.5467,8056242,1.4776,1.6159,1.4273
604,11/6/2020,1.5656,9049450,1.5279,1.6473,1.465
603,11/9/2020,2.3704,132511000,2.6847,2.7602,2.0308
602,11/10/2020,2.2069,42129260,2.5087,2.5338,2.1
601,11/11/2020,1.968,24066100,2.0315,2.0371,1.8862
600,11/12/2020,1.8485,14836050,1.9302,1.9302,1.8359
599,11/13/2020,1.8674,22451870,1.8737,1.8799,1.7479
598,11/16/2020,1.9554,47604350,2.1314,2.1314,1.9177
597,11/17/2020,1.8737,22482960,1.8925,1.9114,1.8234
596,11/18/2020,2.0497,31717280,1.9365,2.1189,1.8925
595,11/19/2020,2.0057,13986440,1.9868,2.122,1.9805
594,11/20/2020,2.1063,17088780,2.0434,2.1189,2.0183
593,11/23/2020,2.3955,31514580,2.2069,2.4207,2.144
592,11/24/2020,2.8797,62884600,2.6156,3.1437,2.6093
591,11/25/2020,2.8231,22647310,2.8734,3.0494,2.6407
590,11/27/2020,2.7979,10097370,2.8545,2.9048,2.7413
589,11/30/2020,2.6847,16554990,2.7728,2.7979,2.5087
588,12/1/2020,2.6093,12293500,2.7853,2.7853,2.5716
587,12/2/2020,2.7162,11847630,2.5653,2.7288,2.4835
586,12/3/2020,2.2823,66080890,2.5213,2.6502,2.2006
585,12/4/2020,2.2069,33157260,2.3578,2.3641,2.0749
584,12/7/2020,2.2383,20503850,2.1692,2.3515,2.0937
583,12/8/2020,2.5024,29530630,2.2698,2.5276,2.2698
582,12/9/2020,2.427,20991200,2.6533,2.7225,2.3578
581,12/10/2020,2.5716,19872850,2.3829,2.5779,2.3704
580,12/11/2020,2.4647,22310380,2.5401,2.6722,2.4332
579,12/14/2020,2.0057,67158980,2.5213,2.5213,1.8862
578,12/15/2020,1.7982,54432130,2.0371,2.0371,1.7353
577,12/16/2020,1.7479,25423240,1.8045,1.8171,1.7102
576,12/17/2020,1.7919,23799300,1.7605,1.8548,1.7228
575,12/18/2020,1.7605,21941650,1.7919,1.7919,1.7353
574,12/21/2020,1.685,22699800,1.641,1.7228,1.6222
573,12/22/2020,1.6285,21686610,1.7165,1.7291,1.5844
572,12/23/2020,1.6096,15724770,1.6222,1.6662,1.597
571,12/24/2020,1.5782,11094190,1.6285,1.6347,1.5593
570,12/28/2020,1.5027,23942700,1.6536,1.6536,1.4838
569,12/29/2020,1.4398,21086150,1.5341,1.5467,1.4335
568,12/30/2020,1.3581,40278440,1.4461,1.4461,1.3392
567,12/31/2020,1.3329,28234250,1.3644,1.3958,1.3078
566,1/4/2021,1.2638,29873800,1.3832,1.3832,1.2575
565,1/5/2021,1.2449,28148310,1.2512,1.2764,1.2009
564,1/6/2021,1.2638,67363340,1.2764,1.4021,1.2386
563,1/7/2021,1.2889,26150490,1.3078,1.3267,1.2701
562,1/8/2021,1.3455,39553340,1.3141,1.3902,1.3015
561,1/11/2021,1.3832,41695840,1.3581,1.4273,1.3518
560,1/12/2021,1.4398,41784330,1.4084,1.5027,1.4052
559,1/13/2021,1.3707,45847660,1.465,1.4964,1.3392
558,1/14/2021,1.3707,49638790,1.3958,1.4587,1.3392
557,1/15/2021,1.465,162356400,1.3832,1.6033,1.3707
